"11292	fairly dissatisfied	There could be announcements and electronic displays to show the next stop. Also the bus should be double decker especially 26 is not enough space. Bus need to be on time (very late).",,,,,
"11294	fairly satisfied	I would say a bigger bus because it was full.  However it was the biggest bus.",,,,,
"11285	fairly satisfied	Drivers on Stagecoach are rude ignorant.",,,,,
"11282	fairly satisfied	Driver needed to learn how to use the brakes.",,,,,
"11280	fairly satisfied	300 doesn't usually come quick.",,,,,
"11277	fairly satisfied	I find the seating too high.",,,,,
"11274	fairly satisfied	Air conditioning.",,,,,
"11273	fairly satisfied	Cheaper fares and re-nationalisation of buses",,,,,
"11272	very satisfied	Nothing journey was fine",,,,,
"11266	very satisfied	Fine this time as little traffic early pm.",,,,,
"11261	fairly satisfied	Too hot on buses.",,,,,
"11260	fairly satisfied	More space.",,,,,
"11258	fairly satisfied	All was good but you do not ask about Sunday services ", evening services or services to the hospital and the time for clean electric buses is here now !,,,,
"11255	fairly satisfied	Fewer roadworks. Better organisation of queue at the stop-fed up of people pushing in to board when other people have queued for twenty minutes or more.",,,,,
"11256	neither satisfied nor dissatisfied	If the bus could get to Q.E a few minutes earlier", It would be a big improvement as I am nearly always late for work. Less waiting at Kings Norton station and a faster journey. Also cleaner seats upstairs.,,,,
"11253	fairly satisfied	All drivers approach bus stops too quickly. Generally", when destination / bus times are displayed on a screen they are often incorrect,,,,
"11254	fairly satisfied	Later in the day when buses travel in groups of 2 or 3 and waiting times can be up to 25+ minutes", you would have got a very different picture. Try to avoid afternoon travel on the bus 3 of unreliability,,,,
"11250	fairly satisfied	Better wifi connection",,,,,
"11248	fairly satisfied	Some driver don't wait until you have sat down before they pull away - I have a collapsed knee and this jolts it.",,,,,
"11244	neither satisfied nor dissatisfied	Putting the bus info on top of a double bus when making a complaint ", it had graffiti.  Cold,,,,
"11240	very satisfied	Journey was satisfactory as usual.",,,,,
"11239	fairly satisfied	More seats/additional services at this time of day due to amount of school children having to use the bus", most of these children do not get seats. Have to stand and make it difficult for others to leave the bus,,,,
"11236	very dissatisfied	The traffic a long plum rock",,,,,
"11231	fairly satisfied	The bus was about 5 minutes late. This tends to happen around term time likely due to parents getting their kids on the bus. If this can be improved", that would be good.,,,,
"11232	fairly satisfied	A double decker on market days", we mostly stand.,,,,
"11219	very satisfied	Happy with service",,,,,
"11220	neither satisfied nor dissatisfied	More space.",,,,,
"11223	very satisfied	Everything fine", excellent.,,,,
"11217	very satisfied	I couldn't think of anything really?",,,,,
"11218	fairly satisfied	Add a timetable on the bus.",,,,,
"11211	fairly dissatisfied	More seats and driver needs more lessons in customer service",,,,,
"11212	fairly satisfied	Waiting to board the bus. Sometimes it is  slow getting on.",,,,,
"11214	neither satisfied nor dissatisfied	Now I never miss a bus. Most of the times the bus will not come then we have to wait for the next bus. Children then get late to school!",,,,,
"11216	fairly satisfied	Nothing: yesterday I waited thirty minutes for the bus to get to Poole from Hamworthy because of Hunger Hill roadworks now.",,,,,
"11208	fairly satisfied	A newer bus and better seats on board", charging points for phones like Stagecoach.,,,,
"11209	very dissatisfied	Less jerking when stopping.  More handrails.",,,,,
"11210	fairly satisfied	Ban car parking at bus stop. I had to board in the middle of the road", not at the kerb. This affected the ease of actual boarding i.e. a higher step.,,,,
"11197	fairly satisfied	More information on relevant stops for this service in the direction of travel ie. Stops closer to city centre.",,,,,
"11201	fairly satisfied	Electronic display of bus arrival time at bus stop would be useful.",,,,,
"11202	fairly dissatisfied	Being on time  Driver attitude",,,,,
"11205	neither satisfied nor dissatisfied	I used to be able to get the 13 bus from the rail station rather than go into town on the 5 and then change.",,,,,
"11206	fairly dissatisfied	Drivers taking their time and not speeding when late and some can be very rude too and give attitude", they need to be more helpful,,,,
"11191	fairly satisfied	Sometimes drivers push the brakes heavily - they could do it more gently.",,,,,
"11192	fairly satisfied	Having a ban of people eating and drinking whilst on board the bus plus litter from drinks and food being left on seats and floors. Drink bottles and cans are always seen rolling from side to side on the floor with coffee plus coke etc. leaking out of them.",,,,,
"11193	fairly satisfied	Clearance of litter i.e. newspapers", drinks cans that often are found/left by previous passengers.,,,,
"11177	fairly satisfied	Bins on all stops ", plastic seating makes you slide off on brakes.,,,,
"11182	very dissatisfied	This service is never on time.  It has made me late countless times.  I have waited over forty minutes for the bus.",,,,,
"11184	fairly satisfied	Heating is never on in the winter. Heating is always on in the summer. This need rectifying.",,,,,
"11187	fairly satisfied	More flexibility of choice no good for hospital appointments every 2 hours Dursley to Gloucester is not a good service",,,,,
"11174	neither satisfied nor dissatisfied	Try to be more reliable on times and the attitude of some of the drivers are very rude.",,,,,
"11175	fairly satisfied	Old bus not very comfortable or clean.",,,,,
"11176	neither satisfied nor dissatisfied	This was a slower than average journey with particularly slow driving.",,,,,
"11170	fairly dissatisfied	Stopping some of the passengers from smoking and playing loud music and littering",,,,,
"11172	neither satisfied nor dissatisfied	We don't have bus shelter at Sandiacre Drive.  Is it possible to have one .  Especially when it's very bad weather.  Some bus don't have enough space between the seats it is too narrow.  There is no room to put shopping bags.",,,,,
"11173	fairly satisfied	Buses on time", more buses , they are never on time .,,,
"11170	fairly dissatisfied	Stopping some of the passengers from smoking and playing loud music and littering",,,,,
"11171	very satisfied	Very satisfied with this journey. In recent weeks we had a few journeys that were challenging e.g. going too fast out of the towns", hitting the kerbs, jolting. The driver on 17/11/18 should be recommended.,,,
"11163	fairly dissatisfied	More buses going from Treliske to Newquay.",,,,,
"11164	fairly satisfied	More frequent buses.",,,,,
"11166	very dissatisfied	This is not a true representation of this service as I thought it strange the bus arrived on time! Also could be quicker by missing Garforth out.",,,,,
"11162	very dissatisfied	Any 21 should be double deckers in rush morning and evening",,,,,
"11161	very satisfied	Nothing to improve. Journey from Leeds to York good.",,,,,
"11151	very satisfied	It wasn't a normal journey ", the driver was nicer, he is usually one of the nicer ones - some are downright rude.,,,
"11149	fairly satisfied	Not a complaint but the drivers change over very often during shifts. Some like to natter for a goods five minutes sometimes!",,,,,
"11150	fairly dissatisfied	Sometimes driver is a bit grumpy. I suffer with balance problem so a seat is useful.",,,,,
"11147	fairly satisfied	Charge point to charge mobile phone.",,,,,
"11148	very dissatisfied	Bus turning up At right time and a bit cleaner.",,,,,
"11143	neither satisfied nor dissatisfied	More frequent buses.  Smoother driving. Sometimes traffic queues are appalling causing massive delays.",,,,,
"11145	fairly satisfied	I had to walk through the park to get the bus as the timetable for 433 has been ?鈧?tweaked?鈧?again so they run irrationally early morning!",,,,,
"11146	neither satisfied nor dissatisfied	Temperature of the bus.",,,,,
"11142	fairly satisfied	Park nearer kerb and lower platform when getting on and off bus",,,,,
"11130	neither satisfied nor dissatisfied	Time for the bus to arrive at least 1 hour. RUBBISH.",,,,,
"11131	neither satisfied nor dissatisfied	There were too many passengers for this bus; many of whom were incapable of climbing the stairs", myself included. A single decker and a more frequent service would be better.,,,,
"11132	neither satisfied nor dissatisfied	Bus has been rerouted through Rawtenstall adding 20 minutes to journey time this has caused considerable inconvenience",,,,,
"11133	fairly satisfied	Wifi to work", cleaned before journey, USB ports,,,
"11134	neither satisfied nor dissatisfied	Buses to run more than every 1 hour", and to be on time as they're always late!    To stick to speed limits and concentrate on roads properly and take into consideration there is passengers on the bus especially a 6 month old!    Also not go through red lights,,,,
